City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
313,port alfred,-33.5906,26.891,20.100000000000023,85,21,3.58,ZA,1701192153
314,yaren,-0.5472,166.916,28.900000000000034,72,97,2.48,NR,1701192153
315,igarka,67.4667,86.5833,-17.96999999999997,97,98,3.43,RU,1701192153
316,kolonia,50.9333,6.95,1.8700000000000045,80,100,2.06,DE,1701192147
317,tete,-16.1564,33.5867,33.05000000000001,46,75,5.66,MZ,1701192154
318,banda aceh,5.5577,95.3222,25.510000000000048,87,98,1.12,ID,1701192154
319,puerto baquerizo moreno,-0.9,-89.6,28.55000000000001,79,75,7.2,EC,1701192155
320,maragogi,-9.0122,-35.2225,28.129999999999995,62,52,5.61,BR,1701192143
321,puerto santa,-8.9906,-78.6456,21.78000000000003,76,87,4.87,PE,1701192155
322,santiago de cao,-7.9589,-79.2392,21.07000000000005,78,20,6.69,PE,1701192156
323,montepuez,-13.1256,38.9997,28.27000000000004,54,93,4.12,MZ,1701192156
324,suva,-18.1416,178.4415,24.710000000000036,94,75,1.54,FJ,1701192156
325,astaneh-ye ashrafiyeh,37.2596,49.9444,10.960000000000036,89,100,1.79,IR,1701192157
326,parry sound,45.3501,-80.033,-6.96999999999997,63,97,5.74,CA,1701191576
